Company Name,Place ID,Author,Rating,Review Text,sentiment,confidence
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Ling Pan,1,"Fusion home customer service used to be good then now it's the worse. The turn over rate for staff is super high which left home buyer hanging. Items required to be completed still pending after 3 years. I tried to get hold of the customer service and no one ever pick up the phone. No voicemail. It's like a company went bankrupt.  It's never the same before. I advised any home buyer not to consider this builder for new development, at least not til everything back in line (or in fact they are still in business)",NEGATIVE,0.9999949932098389
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Levie P.,5,"We recently moved in to our new home. A big thank you to Fusion team.

I’d like to send my warmest ‘thanks’ to Debra, she’s the best. 🤩 Her knowledge and experience makes the whole process less stressful. She’s very accommodating to my questions and request. 😉 Also, big ‘thanks’ to Alyssia. She’s quick to respond, simply wonderful to work with. And ‘thanks’ to Albert for doing a great job 👍 on inspection. It’s been a pleasant experience with Fusion. 👏",POSITIVE,0.9975870847702026
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Karen Berkeley,5,"My husband & I saw the ad on Fusion Homes in The Globe past January - were impressed how they worked with the City to develop brown space & decided to take a look.  We had been planning on leaving Toronto in a few years so this was just a look see.

3 weeks later we bought a 2 bed condo in Phase 3.  Suffice to say we were bowled over with the development - quality - just everything about it was top notch.  Guelph wasn’t even somewhere we were thinking!

Denise Tari - the salesperson we met with was wonderful.  Very knowledgeable - not at all pushy - great design ideas - easy to see she loved her job.  She would answer our emails promptly - nothing was ever a bother for her.

Our condo will be finished sometime this summer & we are sure we will be thrilled with our decision.

The Berkeley’s.",POSITIVE,0.9998798370361328
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,adam jones,5,Denise and team were fantastic to work with. Right from the beginning I felt welcomed and treated fairly.  There was no pressure to purchase and they were happy to give advice on the condos and the background of the company ! I’m happy to say I would recommend fusion homes as I can’t wait to move into my new condo.,POSITIVE,0.9936459064483643
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Bob and Sue Desautels,4,"Thanks go out to Sylvia for scheduling our year end appointment to cover deficiencies in our condo at Metalworks.  Special thanks go out to John who completed all the touchups in the condo in the most friendly and professional manner.  John’s attention to detail was very much appreciated.

Sue & Bob",POSITIVE,0.9967290163040161
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Scott Robert,5,"I've been working closely with Fusion Homes for some time now as a Realtor and I can say that every member of the company I've had any contact with from construction crews to the marketing department to sales staff to upper management have been nothing short of personable, professional and attentive to details and concerns. Their homes are well built and well laid out and I'm always confident to bring my clients through a Fusion Home, whether new or resale, knowing that they'll be receiving a quality product and a sound investment.",POSITIVE,0.9993494153022766
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Stephen T,5,"From start to finish, it has been a pleasure dealing with Fusion Homes.
We purchased at the Metalworks project in Guelph.  The sales and client services team were excellent.  They were always very professional, responsive, and extremely helpful. Anyone can be completely assured of a top notch product and after sales service.  Special thanks to Denise T in sales, Kaitlin V,  Alyssia B, and Ryan K in client services.",POSITIVE,0.9991334080696106
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Len Jonasson,5,We really appreciate the excellent service provided by Chris. He fixed a faulty bathtub faucet for us recently. He’s always very pleasant and helpful and goes the extra mile!  We really appreciate his help.,POSITIVE,0.9970966577529907
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Elyse Kowtecky,5,"I recently moved into The Metalworks high rise building downtown Guelph and couldn't have been more blown away by the quality of the build and the entire experience. I have worked at Fusion Homes for over 5 years now and know how incredible the staff is but had never worked with them through the lens of a customer. Small details like them fixing deficiencies the moving company I used made in my unit, or tips on where to get my furniture. I felt like I had a community of people supporting me through it. Now living at The Metalworks I couldn't be happier! The others living there are all so kind and have made the my experience living there so far amazing.",POSITIVE,0.9996770620346069
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Danielle Fox,5,"I cannot say enough great things about Fusion, as a builder and company. The care and level of detail they put into all their homes is exceptional. The people, specifically Dave, Albert and Catherine,  made our house a home. The floor plans are well thought out, the sales process is very thorough and the after care is exceptional. I could not be more pleased with our house!",POSITIVE,0.9996967315673828
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Tina G,5,"Denise assisted us at time of purchase, helping us choose our lot and was incredibly helpful. Pricing out potential upgrades and walking us through our first new construction home purchase before we officially signed made us feel comfortable committing knowing a rough idea on the total cost upfront. (I’ll add the 10% on top of the base is a fairly accurate based on what we ended up picking). Denise went through the contract at our pace which let us ask all the questions we wanted. And a few more over email after. I will add an additional review once we close in the coming months but wanted to share some feedback now on our upgrade process

When it came time to picking our preliminary and interior upgrades Brandy assisted us (along with Andrew). We did our research before hand to have a high level understanding of what we were looking for. I showed Brandy a picture from Pinterest and she helped us bring our vision to life. She is very good at what she does. We had our set budget for upgrades and she helped us work within it, we felt no pressure to choose anything. Brandy provided her suggestions and feedback when we requested her insight so we didn’t feel like we were being guided what to choose in any way. At the same time she did point out key things to be aware of (ie winter salt stains on black tiles, and exterior stones in the foyer on polished tiles likely wouldn’t be the best choice even though that’s what we were originally planning). She pointed out interesting changes that neighbours in the same model have done which was great! Overall she was great and an advocate for us when it came to more complex custom requests. There were a few hiccups after we missed a dimension after we signed the prelims but I truly believe Brandy was the one that vouched for us and helped us make our home perfect.

Thank you Denise for stage 1. Brandy for the upgrades. And Andrew for speeding up the appointment by pulling samples as we were talking.

We can’t wait to see how our new home come together and meet our neighbours!

If I was to share any feedback to fellow buyers it’s going into the upgrades have a good idea of what you want and your budget and work inside both. You will certainly find options if you have those two nailed down. If you have a tight budget ask to look at some of the interior upgrades during the preliminary stage so you know if you need to forego some of the preliminaries to get what you want in the interiors. I will mention they have a lot of great standard kitchen cabinet options.  We also poked around online at previous resale fusion homes looking to see the upgrades in a real home. This helped a lot!",POSITIVE,0.9965960383415222
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Jimmie Hill,5,"My wife and I  found the various steps in both purchasing and going through the stages of building our condo fairly straight forward until Covid hit. That postponed some of the  minor work inside the unit that needed to be corrected. However we were pleased that proper protocal was taken for the safety of both the workers and us. Finally the electrician was able to come in and a workman and everything was completed to our satisfaction. We especially appreciate all the assistance Denise Tari has given us both through the initial purchase and up to the present time. Always friendly, helpful and professional. Extremely knowledgeable.",POSITIVE,0.9901492595672607
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Sherri Steele,5,"My family and I are in the process of building a new home in the Guelph development “The Glades”.  Debra McCarthy has been our main contact from the initial stages of interest, through the purchase and now into the upgrade choices and final decisions for our new home.  Throughout this process, COVID-19 became a reality, and Deb has been right along side us throughout the journey.  Her charisma and genuine, caring nature has provided us with a true sense of calm, even as things evolved with the impact of the pandemic.  Her attention to detail and her vast knowledge of the Fusion Homes “processes” have made the navigation of this (our first experience in building a home) very easy.  Debra has a way of always making you feel important, and she seamlessly manages to care for the small needs of her clients, while also ensuring the “big picture” is never lost.  We feel so blessed to have been given the chance to work with such a professional, kind and compassionate person.  Fusion Homes is very lucky to have her!!",POSITIVE,0.9998480081558228
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Mohsin Abbas,5,"Our experience has been a very positive one. Working with the Fusion Homes team that is accommodating and sensitive to our needs. What a concept! Their professionalism shows in management, quality of work and customer service. Special thanks to the team at the Solterra location for making this a wonderful experience.",POSITIVE,0.9995599389076233
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,ravneet kaur,5,we have decided to buy new house from fusion homes  after meeting with Debra.she has a vast knowledge in her field .she answered all my enquiries with great patience and explained the whole process of buying a new house eventhough she was so busy.we will look forward to buy new house from fusion. respected Debra you are the best !!!! Fusion homes is very lucky to have such a dedicated cheerful  and supportive employee like you.,POSITIVE,0.9955282807350159
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Amanda Lord,5,I have worked with Fusion Homes many times both in representing them as a seller and representing buyers purchasing their condos at the Metalworks! My clients all have had positive experiences in working with Fusion. All their questions were answered and any issues or concerns were resolved by their customer service team! I love seeing my clients messages on how much they are enjoying their new lifestyle at the metalworks!,POSITIVE,0.994914174079895
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Terry Smith,5,I have had a great experience dealing with and purchasing a condo from this company! Denise Tari worked with us so patiently and diligently that all the procedures were stress free and enjoyable for that matter. The show room is well done and gave us a comfortable homey feeling :) Can't wait to move in!!!,POSITIVE,0.9990934133529663
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Martin Luo,3,"My kitchen island was made in the wrong size and I have been waiting over a year for them to fix.

2023.02.16 Update: Kitchen island finally has been rebuilt. Everything goes well. Thanks to Fusion Home customer service manager Alyssia and Stonex(countertop supplier) installer Serge hard work.",POSITIVE,0.995011568069458
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,James Battistella,5,"I truly love working with Chris and Debbie at Wallaceton by Fusion Homes.  Their knowledge, patience and expertise trumps all other experiences I've had with the new build process.  If you are looking for a great customer experience, definitely stop in.  There is so much to take in but these two sales professionals can make it interesting and fun.",POSITIVE,0.9994321465492249
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Stephanie Fontaine,5,"My husband and I want to give a HUGE shout out to Debra McCarthy for making our homebuilding experience absolutely INCREDIBLE!
We bought a home in the glade during first release back in October '19. This was our first time buying a ""new-build"" and we were really unsure of what to expect. Debra took the time to make the dreams for our home a reality with our expectations and budget! She took the time to explain all of our choices and was there every step of the way to ensure we were comfortable with everything.
When COVID hit back in March, there was so much uncertainty and we were worried about it's effects on selling our current home and what moving into our new home would look like. Debra never lost her positivity and her constant communication made us feel at ease.
Thank you Debra! This experience has been AMAZING because of you! We can't wait to move into our new home in a few weeks.",POSITIVE,0.9997156262397766
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Nads Go,1,"Very Very bad experience with Fusion Homes regarding “Quick closing homes and Never miss a closing date”.
I picked a quick closing deal and signed back in August 2015. At the beginning the tentative closing date was in November and then later we were informed that it will be 21st of January 2016. To our surprise, this date turned out to be an occupancy date and not a closing date. Fusion Homes mentioned that it should only take a couple of months to get the papers through with the city of Guelph for closing. Unfortunately, until this date Fusion Homes team are not transparent enough to give a definite closing date! Recently, we have received a letter through our lawyer that they expect the closing date to be within weeks, but no date mentioned or confirmed. The delays by Fusion Homes - whether it's due to construction, sales or processing papers - have cost us over $12,000 as rent and occupancy fees. Why should the buyer dealing with a very reputable construction company bear such a cost? When will the paperwork get resolved to start my mortgage payments?
I contacted Fusion Homes on several occasions to get answers and finally asked to talk to a higher Manager, no one contacted me since then and the whole issue has been poorly handled so far!!!
The only answer I received from Fusion Homes that they are in a hurry just like me to close the deal and it’s of common interest to close the deal ASAP. It might be of common interest to close the deal ASAP but the buyer, in this case - me - is the most affected by these delays caused by Fusion Homes!!! I should have started paying my mortgage 6 months ago instead of paying occupancy fees to Fusion Homes.
This quote is listed as one of Fusion Homes Values: “Do or Do not: At Fusion Homes, there is no try. We have a bias for real action. We are never passive; instead we hold ourselves responsible and accountable to seeing each and every thing we start through to its conclusion.” We request Fusion Homes to stand up for their delays and bear some of the expenses incurred. Last, but not least, I wonder how does this reflect positively on building communities!",NEGATIVE,0.9999879598617554
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Mustafa Salem,4,"Overall an excellent experience with the sales professional while going through the process of building.
We found some of the upgrades were too expensive and the standard items were not of best quality to not want to upgrade.
Brandy has been amazing in caring for our needs and her customer service has been top notch.",POSITIVE,0.9309030771255493
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Mario Lopez,5,"Just wanted to thank Adam and Eric for the service provided. Like I mentioned to them, details like that just make strong relationships between builders and clients. 2 thumbs up for them and for Fusion.",POSITIVE,0.9993330836296082
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Will Durano (Will Durano),5,"A huge shout out to Debra McCarthy for making our homebuilding experience lighter and gave a boost for the bumps that we've been to. She helps us way too much even beyond her role and responsibilities and feel to not sweat about it. :) We are out of the country in the middle of the construction but she makes sure that we are up to date with the progress and reached out for any changes along the way. She took the time and effort to feel that you are special and listen very well with our questions or clarifications. One thing that we appreciate is that she made an effort to call us within hours we got the key and the genuine in her that you are welcome in the community.

Thank you Debra for your awesome service and wishing you the best to keep spreading that positivity in you!",POSITIVE,0.9966879487037659
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Sachin Parikh,3,"They are taking longer than expected to fix warranty items, but they have addressed most of our concern with interior issues – warranty items and waiting some of exterior back yard other related to warranty items. They have better staff now in their office and happy with their responses. Overall - Happy with the purchase.",POSITIVE,0.9988116025924683
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Larry L,5,"This my my second home purchase.  First was with Mattamy 7 years ago in Milton.  I purchased another detached here in Guelph.  Summary:  Mattamy had a more refined finished product, however, Fusion is by far the better company for customer service.  Even past the 1 yr mark I have customer service making small fixes here and there.   Service techs are fusion employees and have proper time allotted to make fixes.  Be kind and respectful and they will treat you the same. **edit** it’s also important to note fusion did not delay the closing date on my home, whereas Mattamy was late by 4 months.",POSITIVE,0.8769277334213257
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Rick Singh,5,One of the best home builders in ontario. We worked with Debra McCarthy for our home booking and material selections. She is very helpful professional and courteous! Thank you Debra!,POSITIVE,0.9965106844902039
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Jelena Matic,1,"This is getting ridiculous! We have been under occupancy for a year now. Not to mention that there are several listed items that need to be fixed that haven't been a year later. They constantly have people coming scheduling appointments yet nothing gets done. Trust me when I say stay away! They may get awards for design but none for service. Sure they are nice people but nice people that don't get the job done even after 5 times! Honestly, no matter the price or budget I  wouldn't recommend Fusion. They don't stand behind their work!",NEGATIVE,0.9999914169311523
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Martin Bieracki,5,We recently bought a home from Denise. She was absolutely amazing to work with and we are so excited to move into our beautiful new home!,POSITIVE,0.998108983039856
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Mark Moretti,1,"There appear to be several recent 5 star reviews on here for Fusion in short order, many coming from Realtors. Use caution, and don't believe everything you read.

Reading over the reviews I'm glad we choose to stay in our current home rather than build with Fusion. At the time in Solterra in Guelph they would “release"" 10 or so lots at a time. They sent my wife an email telling her about the release and the rules for sleeping in your car to be ""privileged"" enough to spend more than a million dollars on what are sub-standard homes.

What that ""rules for waiting in line"" email didn't include, was prices for the homes, lot premiums, anything! The idea here was that we would wait like cattle night after night without knowing the most important information about a home purchase.

These reviews serve them right. The owners father, formerly Pidel Homes, must be disgusted at the reputation his son has developed.",NEGATIVE,0.9981728792190552
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Christopher Carson,5,"Live in Metalworks Condos, team at Fusion has always been responsive and helpful in making fixes. Really appreciate their great customer service.",POSITIVE,0.9936864972114563
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Piyush Bhatt,1,"For all the five star reviews that you see for Fusion, please don't trust them.
For million dollar homes you won't get the service you expect.
Some of the reviews that you see with 5 stars are from the employees themselves that work for Fusion.

Warn you: Do not buy or get burnt.",NEGATIVE,0.9999393224716187
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Soheb Mak,1,"I live with my parents and it’s been 1 and half year in fusion home Solterra guelph. It feels like the house is already falling apart, squeak noise, counter top (quartz) chipping off easily and out off alignment. We upgrade our kitchen cabinets to maple wood veneer (thin layer on hard wood) which is thin as paper and it is falling apart so called fusion home to get it fix. The contractor came in and picked it up, he returned after  1 month or more and I couldn’t believe it they painted the damage area. It seems like fusion homes and their contractor are cutting corners.",NEGATIVE,0.9999966621398926
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Mike von Dehn,5,The metalworks condo in Downtown Guelph is unlike anything else!  I've had the chance to work with fusion on a number of occasions and found them to be knowledgeable and quick to respond to any questions I've had.  I personally own a unit in the metalworks and have been impressed with the the process of buying the unit as well as the final product.,POSITIVE,0.9998801946640015
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Gagan Kasana,1,"One of the worst Developers I have dealt with. Working with them is like working with IRS or CRA. Instead of selling the house they are more Interested in an audit of your financial  background that what I got with the Sales lady at Kitchener.Every meet was a scrutiny of our mortgagee and do we intend to live or is it an investment property.
Also the basic house is really sub-standard with cost cutting on all fronts and there are charges for all small changes . The worst experience I had; for every thing they just want you to go thru the lawyer. Will not recommend this Developer even if they give you a house warped in gold don't go for it . Worst home buying experience.",NEGATIVE,0.999997615814209
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Honey Kular,5,"We have bought a house from this builder, nice house built.Amazing finshing of work done. Well done Fusion Homes.High recommended. Great customer service.Thank you Dylan Crofts.",POSITIVE,0.9985735416412354
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Samantha Hofstede,5,"We live at the Metal Works building and have been really enjoying it! It's in a great location, the building is beautiful and our unit has great features and finishes!",POSITIVE,0.9960761666297913
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Matics,1,"This is the worst builder ever!!! I never had such a horrible experience in my life, and I have bought houses from builders such as empire and cook home; they were amazing and way cheaper then the house that fusion homes sold me. The house was essentially unfinished when we got possession of it. The biggest reason that I considered the house unfinished was because when we moved in, we found two big holes in our living room. It turns out that they forgot to put in the electric outlets that were suppose to cover the holes. The other problem we had, and we still do, is that it takes a while to get hot water in the second floor, and we told them, their excuse was that the second floor is high up that is why it takes time to get hot water; that is one of the worst excuses considering appartments have alot of floors and they dont face this problem. The other problem was that the dishwasher space was not standardized, so we weren't able to fit our dishwasher. These were just a few problems in the house, there are many more and some are serious too. It has been four months since we moved in and they have yet to fix most of the problems with the house. The other problem is that the builder dont tell you everything. For example, we booked the plot in February and we only had two choices which were alright compared to the other ones. When we moved in, the the builder was still building houses around our house and the locations were way better than ours. The reason I bring this up is because these houses were build after our house, yet when we were booking our plots we did not get these choices as they were taken; this is odd and whenever we bring this topic up with the builder, they usually tend to ignore it. Another thing I would like to talk about is that we requested them to delay the possession date because our children were in school, and we couldnt move due to us living far away from the house we bought; so, they declined our request and we had to pay for a month for eventhough we weren't living there, and when we moved in the house it was unfinished. This builder is unprofessional and I would never recommend this builder. This is the worse experience in my life. I paid around 700k for this house expecting to get a home, but I cant even call this a home because of how unfinished it is.",NEGATIVE,0.9999949932098389
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Ricardo Couvato,2,"I am looking to buy a condo in Kitchener close to Victoria Street.  I looked at a variety of condos in the area. I liked some beautiful ones in the Fairway area. I looked at some of them and I actually walked in the back yard of the one in 70 Willowrun Dr., small back yard bad is okay. I noticed in that unit a really sloppy work with their deck looks like someone was in a hurry, I wonder if there is any process in place to protect these owners from poor workmanship. I am not sure if the owners know, I knocked their door to ask them but no answer, I will visit again.
Whoever built that deck, I will put pictures has No Idea about it, I wonder if they have skilled foremen there. I would be ashamed as a company to allow this to be seen by future customers, this is 2017.",NEGATIVE,0.9998478889465332
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Peter Jodway,1,"These guys just want your money. It's been sooo long waiting for my initial walkthrough repairs. They kick you out of your home to do repairs for 3 days and when you get back none are done and you can't get a hold of anyone. Horrible service, very bad investment. Ceilings are cracking, appliances are not the ones on contract and are now out of production so we are all stuck with bargain equipment that is half broken and conFusion cannot replace models that aren't being made anymore. They sent a 100 dollar cheque.",NEGATIVE,0.9999966621398926
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Kanwarbir Singh,5,"One of the best builders in Ontario,either it’s customer service or any repairs in the house they’ll respond to it and get it fixed asap!",POSITIVE,0.9992210865020752
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Pauline Boone,5,"Denise goes out of her way to accommodate my schedule whether it's to select upgrades, view units for sale or relay information to builders on my behalf. As a multiple unit buyer, I appreciate that kind of service.",POSITIVE,0.9951432943344116
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Arslan Sodat,5,"Thank you so much Debra McCarthy, we had pleasure of knowing you and the helping us with the smooth transition of buying of our 1st house. I will definitely recommend you and the Fusion for my family and friends. Thank you kindly",POSITIVE,0.9751959443092346
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,D L,1,"Too bad there is no scoring below 1 star, or else their score would be negative. First time buying with them and the issues never get resolved and after two years they say it is outside your warranty so take care of it yourself. Sub zero quality and poor service/material. never recommend this builder to anyone.",NEGATIVE,0.9999970197677612
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Melora Lobo,1,"Due to Covid-19, they have created a online sign in form, it taken my husband and myself exactly 10 seconds to complete that form and we were still  the 121st in line and were told that it is unlikely that you will be able to secure a lot with this release as we only have 12 lots available.(The Glade). Today at 2pm the sign in form for Solterra was out( but email came to us at 2:09pm instead of 2pm) and iam sure we will still be in the hundreds",NEGATIVE,0.9284793138504028
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Michele MacEachen,4,Very Customer Service oriented.  There was a couple of issues with our unit and Fusion sent a service person over to assess them the same day I notified them.  Easy to do business with.,POSITIVE,0.9837258458137512
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Amber H,5,"Loving the metalworks condos, everything is very stylish and the quality is exceptional! The customer service here is top notch and always very friendly",POSITIVE,0.9935528039932251
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Joseph Owens,2,"Condos on Simmonds Drive have poor quality windows as well as doors that wistle in the wind due to poor sealing. If you want to build and charge for a premium home, provide a premium finish.",NEGATIVE,0.999923586845398
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Blair Kuneman,1,"Increasing additional $20,000 on house prices within a month during the covid-19 pandemic, when there are not even upgrades or anything seems stealing. Premier of Ontario and PM should be aware of all this to apply Ontario Penalties to builders and make strong regulations. .",NEGATIVE,0.9948467016220093
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Safinali Maredia,5,Our overall experience was really great. Brandy did an awesome job guiding us through the entire selection process. Thank you Brandy for such a good experience.,POSITIVE,0.9954938888549805
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Suresh Arangath,5,We had a wonderful exprience from Chris and Debbie and would like to thank them and fusion for having such an awsome team . You made us feel so important  and always went an extra mile when we looked for advice in making decsisons .,POSITIVE,0.9932410717010498
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Wendy Luna,1,Only because there is no zero. Poor quality. Terrible service. Been dealing with leaks and faulty alarms since we moved in two years ago. No one seems to know what they are doing. Would not recommend and will never purchase a Fusion home again.,NEGATIVE,0.999991774559021
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Ron Patterson,5,"John has just completed my year end inspection at MetalWorks
He was thorough and thoughtful
Clone Him",POSITIVE,0.9994986057281494
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Bill Gagne,5,I was selling my 8 year old Fusion home and needed to replace a basement window pane. Catherine got back to me within a couple of hours and had all the information I needed to go pick up a new window pane. She was friendly and prompt. Thanks Catherine!,POSITIVE,0.9937368631362915
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Pat Burke,4,"As a Metalworks Phase 1 owner, I'm very satisfied with the initial delivery quality, and the customer service responsiveness (and fix) when an issue did pop up.",POSITIVE,0.9966022968292236
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Partha Ghosh,5,I am really happy by the service and professionalism they have shown in there commitment. Even though there after sales service is also great Homes is the most important place Thanks Fusion,POSITIVE,0.9916443228721619
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,alvina momin,4,Our experience was really great. Brandy was very helpful with all our selections and all the process went very smoothly. Thank you so much for everything. Hoping for best ahead.,POSITIVE,0.996086597442627
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Rula Hasan,5,We just bought a new house with fusion Homes Debra was amazing she helped us with everything she made the process very easy and smooth highly recommended,POSITIVE,0.9902997016906738
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Adrian Jailall,5,Purchased my home back in 2016 - great quality build by fusion.,POSITIVE,0.9994133710861206
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,david,5,Amazing customer service. Chris and John were very friendly and easy to work with.,POSITIVE,0.9894149303436279
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Adam N,5,Great customer service even beyond the warrenty period. Chris goes above and beyond for Fusion customers,POSITIVE,0.9959332346916199
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Elle Batt,1,They use all the loopholes possible to screw you over. Extremely poor customer service. Only focused on taking your money. Watch out for the hidden extra fees even a year later ...,NEGATIVE,0.999974250793457
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Nicholas McDonald,1,Very poor customer service...closing houses faster than they can safely build them. Not sure if anyone on the Fusion Team actually knows what they are doing.,NEGATIVE,0.9999852180480957
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Steve M,5,"Great guys to deal with Chris and John are very accommodating
and are always there to help with a smile on thier face",POSITIVE,0.9934912323951721
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Mirzeta Selimovic,5,My experience with them was excellent!! Denise is a great person and  very professional in her work!!,POSITIVE,0.992112398147583
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Komal Goyal,5,Adam did great work. I m happy to recommend it to all,POSITIVE,0.9918733239173889
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Ravi kandoi,5,Greg really went above and beyond to help us move in our new home.,POSITIVE,0.9986667633056641
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,tarun singla,5,Adam is great and very helpful. Totally recommend him.,POSITIVE,0.9929264187812805
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Gagan Munday,5,Great customer service. Thank you to Debra for all of your help in the process so far.,POSITIVE,0.9767122268676758
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Parvinder Karwal,4,👍,NEGATIVE,0.7614843845367432
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Tim Dahi,5,Reliable customer service and beautiful homes.,POSITIVE,0.9975661039352417
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Stacy Cooper,5,"Great builders, community leaders, and staff.",POSITIVE,0.9972209930419922
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Jay Khan,1,Worst builder,NEGATIVE,0.999962568283081
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Steve Simonson,5,Incredible Company. Great homes.,POSITIVE,0.9970000386238098
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Shadi Ramez,1,One star because there is no zero!,NEGATIVE,0.9999210834503174
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Syed Rizvi,5,They are the best,POSITIVE,0.9970409274101257
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Niheer Ravaliya,1,,,
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Cristina C,5,,,
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Ayesha Khan,5,,,
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Syed Hassan Imam,5,,,
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Jessica Vella,1,,,
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Mohamed Ali,4,,,
