00000442___Fusion Homes__reviews__reviews_data__review_text,"The Sales and Construction team(s) were excellent. Professional, detailed and skilled at what they do to deliver a quality product/home. Greg Langendyk and team were prompt, empathetic and went above and beyond throughout the construction process. My wife and I couldn't be happier with what was delivered. Thanks Fusion team!"
00000443___Fusion Homes__reviews__reviews_data__review_img_url,https://lh5.googleusercontent.com/p/AF1QipNazixfn9h-tB9krUM_KcjFz8fRerRrId3PwN3v
00000444___Fusion Homes__reviews__reviews_data__review_img_urls,https://lh5.googleusercontent.com/p/AF1QipNazixfn9h-tB9krUM_KcjFz8fRerRrId3PwN3v
00000445___Fusion Homes__reviews__reviews_data__review_img_urls,https://lh5.googleusercontent.com/p/AF1QipPC6OXQE_XRYi9U_TXOXtH-zBrSp7V5Qw3bEimI
00000446___Fusion Homes__reviews__reviews_data__review_img_urls,https://lh5.googleusercontent.com/p/AF1QipNZUVDygvuYphBqe4ps0J_hYUZ1vTToTC6pdJ_6
00000447___Fusion Homes__reviews__reviews_data__review_img_urls,https://lh5.googleusercontent.com/p/AF1QipNZUJZvPjAB_zgH5itPuPZxNPGb54TmQ5NDWsL8
00000448___Fusion Homes__reviews__reviews_data__review_img_urls,https://lh5.googleusercontent.com/p/AF1QipN1YmLoccIII2Uns6tzW5uEGL7RTnn0DhHgl_p-
00000449___Fusion Homes__reviews__reviews_data__review_img_urls,https://lh5.googleusercontent.com/p/AF1QipOBFt7sMNvO0cDKRSbRK3FzaKmirPbi9uZNNPrR
00000450___Fusion Homes__reviews__reviews_data__review_img_urls,https://lh5.googleusercontent.com/p/AF1QipMFCxep3g3P1ER3Vn1gNsgPW3tGQj3KNw8OuxAZ
00000451___Fusion Homes__reviews__reviews_data__review_photo_ids,AF1QipNazixfn9h-tB9krUM_KcjFz8fRerRrId3PwN3v
00000452___Fusion Homes__reviews__reviews_data__review_photo_ids,AF1QipPC6OXQE_XRYi9U_TXOXtH-zBrSp7V5Qw3bEimI
00000453___Fusion Homes__reviews__reviews_data__review_photo_ids,AF1QipNZUVDygvuYphBqe4ps0J_hYUZ1vTToTC6pdJ_6
00000454___Fusion Homes__reviews__reviews_data__review_photo_ids,AF1QipNZUJZvPjAB_zgH5itPuPZxNPGb54TmQ5NDWsL8
00000455___Fusion Homes__reviews__reviews_data__review_photo_ids,AF1QipN1YmLoccIII2Uns6tzW5uEGL7RTnn0DhHgl_p-
00000456___Fusion Homes__reviews__reviews_data__review_photo_ids,AF1QipOBFt7sMNvO0cDKRSbRK3FzaKmirPbi9uZNNPrR
00000457___Fusion Homes__reviews__reviews_data__review_photo_ids,AF1QipMFCxep3g3P1ER3Vn1gNsgPW3tGQj3KNw8OuxAZ
00000458___Fusion Homes__reviews__reviews_data__owner_answer,"Thank you for your review, Scott! We are glad you enjoyed your experience, and love your home. We will pass along your kind words to the team!"
00000459___Fusion Homes__reviews__reviews_data__owner_answer_timestamp_datetime_utc,07/04/2023 13:14:11
00000460___Fusion Homes__reviews__reviews_data__review_link,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUR4b0l2SDFRRRAB!2m1!1s0x0:0xa57ce41581b2a67a!3m1!1s2@1:CIHM0ogKEICAgIDxoIvH1QE%7CCgwIw_7XowYQyIDqzgM%7C?hl=en-US
00000461___Fusion Homes__reviews__reviews_data__review_datetime_utc,05/30/2023 13:50:59
00000462___Fusion Homes__reviews__reviews_data__review_id,ChZDSUhNMG9nS0VJQ0FnSUNsOE1EY2NnEAE
00000463___Fusion Homes__reviews__reviews_data__review_pagination_id,CAESBkVnSUlBZw==
00000464___Fusion Homes__reviews__reviews_data__author_link,/url?q=https://www.google.com/maps/contrib/102539618478223247850%3Fhl%3Den-US&opi=79508299&sa=U&ved=0ahUKEwjjsoDhrZSDAxVQVPEDHcIUDGgQ4h4IRygA&usg=AOvVaw3qMJjOGRetxQzvnv64Jx6-
00000465___Fusion Homes__reviews__reviews_data__author_title,palak patel
00000466___Fusion Homes__reviews__reviews_data__author_id,102539618478223247850
00000467___Fusion Homes__reviews__reviews_data__author_image,https://lh3.googleusercontent.com/a/ACg8ocLndhOaRiByF8x9aaUsBQ0QvMuj5hfi2Ud3nBzYOMAS=s120-c-rp-mo-br100
00000468___Fusion Homes__reviews__reviews_data__review_text,"I can't express enough how grateful I am for the incredible assistance I received from Brandy Lepold during our home building consultation. From the very beginning, we had many doubts about whether to move forward with Fusion Homes Company, but Brandy's guidance and support made all the difference.

She patiently answered all of our questions, alleviating our initial hesitation and ensuring that we had a clear understanding of the entire process. Brandy's knowledge and expertise were evident, and she went above and beyond to make sure we felt confident in our decision.

We are now excited to begin the journey of building our dream home with Fusion Homes, and we have Brandy to thank for that. Her continued support and dedication are exactly what we need as we move forward in this process. We feel like we are in capable hands, and that is a great comfort.

Thank you, Brandy, for making this experience so much smoother and for helping us turn our dream home into a reality. Your assistance has been invaluable, and we look forward to working with you and Fusion Home Company to see our vision come to life."
00000469___Fusion Homes__reviews__reviews_data__owner_answer,"Thank you for sharing your amazing experience, Palak! We will be sure to pass on the kind words to Brandy."
00000470___Fusion Homes__reviews__reviews_data__owner_answer_timestamp_datetime_utc,11/13/2023 15:21:15
00000471___Fusion Homes__reviews__reviews_data__review_link,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNsOE1EY2NnEAE!2m1!1s0x0:0xa57ce41581b2a67a!3m1!1s2@1:CIHM0ogKEICAgICl8MDccg%7CCgwIifPGqgYQgP_63AI%7C?hl=en-US
00000472___Fusion Homes__reviews__reviews_data__review_datetime_utc,11/13/2023 05:52:09
00000473___Fusion Homes__reviews__reviews_data__review_id,ChZDSUhNMG9nS0VJQ0FnSUNaX1pIZUZ3EAE
00000474___Fusion Homes__reviews__reviews_data__review_pagination_id,CAESBkVnSUlBdw==
00000475___Fusion Homes__reviews__reviews_data__author_link,/url?q=https://www.google.com/maps/contrib/101954596282289019976%3Fhl%3Den-US&opi=79508299&sa=U&ved=0ahUKEwjjsoDhrZSDAxVQVPEDHcIUDGgQ4h4ITCgA&usg=AOvVaw0u4h2mAy3uxupKXTkjPGh2
00000476___Fusion Homes__reviews__reviews_data__author_title,Sandra Swiet
00000477___Fusion Homes__reviews__reviews_data__author_id,101954596282289019976
00000478___Fusion Homes__reviews__reviews_data__author_image,https://lh3.googleusercontent.com/a/ACg8ocL9grk5ejBr7LwLgotjNW1DaQ88uc1fREhFwvgveo_H=s120-c-rp-mo-br100
00000479___Fusion Homes__reviews__reviews_data__review_text,"Beware of things that are “free” or “included “ with the purchase of your home as these items are done by contractors and the quality is poor (such as driveway, grass/levelling of ground). Example, this landing before our stairs has been fixed 3 times… it’s uneven and looks horrible. Customer Service is nice and respond quickly but the results from the end products is disappointing. The process exhausted me from escalating it anymore and simply accept this is the best it will be.

Deb McCarthy was our sales rep (the Glade) and she was wonderful, personable and helped us so much!! Unlike the current sales rep who isn’t very friendly.

Nick is absolutely amazing he’s kind and such a hard worker. Fusion Homes should be very grateful for such a wonderful employee.

In the end, it’s things like these steps that I have to look and use every day and be reminded of the fact that the sale is done and they’ve “fixed” the issue and hope I don’t follow up again…"
00000480___Fusion Homes__reviews__reviews_data__review_img_url,https://lh5.googleusercontent.com/p/AF1QipMSV_x9R6ziPsIe5y1DAB0dFvbvwjtOwYzVNgWg
00000481___Fusion Homes__reviews__reviews_data__review_img_urls,https://lh5.googleusercontent.com/p/AF1QipMSV_x9R6ziPsIe5y1DAB0dFvbvwjtOwYzVNgWg
00000482___Fusion Homes__reviews__reviews_data__review_img_urls,https://lh5.googleusercontent.com/p/AF1QipPcSkkNsOCdJfEohOsFcOiQRmgKHorXh5w193DX
00000483___Fusion Homes__reviews__reviews_data__review_photo_ids,AF1QipMSV_x9R6ziPsIe5y1DAB0dFvbvwjtOwYzVNgWg
00000484___Fusion Homes__reviews__reviews_data__review_photo_ids,AF1QipPcSkkNsOCdJfEohOsFcOiQRmgKHorXh5w193DX
00000485___Fusion Homes__reviews__reviews_data__owner_answer,"Hi Sandra, we are sorry to hear you didn’t have a good experience and would love to learn more. Please email info@fusionhomes.com and we will aim to resolve any issues."
00000486___Fusion Homes__reviews__reviews_data__owner_answer_timestamp_datetime_utc,09/29/2023 15:45:32
00000487___Fusion Homes__reviews__reviews_data__review_link,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNaX1pIZUZ3EAE!2m1!1s0x0:0xa57ce41581b2a67a!3m1!1s2@1:CIHM0ogKEICAgICZ_ZHeFw%7CCgwI8v6WqAYQiLfBqwE%7C?hl=en-US
00000488___Fusion Homes__reviews__reviews_data__review_datetime_utc,09/16/2023 14:45:06
00000489___Fusion Homes__reviews__cid,11924656694391645818
00000490___Fusion Homes__reviews__reviews_id,-6522087379317905798
00000491___Fusion Homes__reviews__photo,https://lh5.googleusercontent.com/p/AF1QipP7nVLpGisgT6v7aw96JRJ0lhbVIapbTq9nsZWJ=w800-h500-k-no
00000492___Fusion Homes__reviews__street_view,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=76DNRoGk4X_P2SBk-yEQ2Q&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=124.540855&pitch=0&thumbfov=100
00000493___Fusion Homes__reviews__working_hours_old_format,Monday:8AM-5PM|Tuesday:8AM-5PM|Wednesday:8AM-5PM|Thursday:8AM-5PM|Friday:8AM-5PM|Saturday:Closed|Sunday:Closed
00000494___Fusion Homes__reviews__working_hours__Monday,8AM-5PM
00000495___Fusion Homes__reviews__working_hours__Tuesday,8AM-5PM
00000496___Fusion Homes__reviews__working_hours__Wednesday,8AM-5PM
00000497___Fusion Homes__reviews__working_hours__Thursday,8AM-5PM
00000498___Fusion Homes__reviews__working_hours__Friday,8AM-5PM
00000499___Fusion Homes__reviews__working_hours__Saturday,Closed
00000500___Fusion Homes__reviews__working_hours__Sunday,Closed
00000501___Fusion Homes__reviews__business_status,OPERATIONAL
00000502___Fusion Homes__reviews__owner_id,114713824012408887897
00000503___Fusion Homes__reviews__owner_title,Fusion Homes
00000504___Fusion Homes__reviews__owner_link,https://www.google.com/maps/contrib/114713824012408887897
00000505___Fusion Homes__reviews__location_link,"https://www.google.com/maps/place/Fusion+Homes/@43.493131999999996,-80.2279975,14z/data=!4m8!1m2!2m1!1sFusion+Homes!3m4!1s0x882b84987dd75a13:0xa57ce41581b2a67a!8m2!3d43.493131999999996!4d-80.2279975"
00000506___Gemini Homebuilders__place_id,ChIJoQanqtiPK4gRlLrGQlyonZI
00000507___Gemini Homebuilders__reviews__query,ChIJoQanqtiPK4gRlLrGQlyonZI
00000508___Gemini Homebuilders__reviews__name,Gemini Homebuilders
00000509___Gemini Homebuilders__reviews__place_id,ChIJoQanqtiPK4gRlLrGQlyonZI
00000510___Gemini Homebuilders__reviews__google_id,0x882b8fd8aaa706a1:0x929da85c42c6ba94
00000511___Gemini Homebuilders__reviews__full_address,"275 Hanlon Creek Boulevard #2, Guelph, ON N1C 0A1, Canada"
00000512___Gemini Homebuilders__reviews__street,275 Hanlon Creek Boulevard #2
00000513___Gemini Homebuilders__reviews__postal_code,N1C 0A1
00000514___Gemini Homebuilders__reviews__country_code,CA
00000515___Gemini Homebuilders__reviews__country,Canada
00000516___Gemini Homebuilders__reviews__city,Guelph
00000517___Gemini Homebuilders__reviews__state,Ontario
00000518___Gemini Homebuilders__reviews__plus_code,86MXFQVJ+9F
00000519___Gemini Homebuilders__reviews__time_zone,America/Toronto
00000520___Gemini Homebuilders__reviews__site,http://www.geminihomes.ca/
00000521___Gemini Homebuilders__reviews__phone,+1 519-824-0789
00000522___Gemini Homebuilders__reviews__type,Home builder
00000523___Gemini Homebuilders__reviews__logo,https://lh5.googleusercontent.com/-WrUjcY6N_UA/AAAAAAAAAAI/AAAAAAAAAAA/xjd-VrrNB2Q/s44-p-k-no-ns-nd/photo.jpg
00000524___Gemini Homebuilders__reviews__category,Home builder
00000525___Gemini Homebuilders__reviews__subtypes,Home builder
00000526___Gemini Homebuilders__reviews__reviews_tags,team
00000527___Gemini Homebuilders__reviews__reviews_tags,money
00000528___Gemini Homebuilders__reviews__reviews_tags,agreement
00000529___Gemini Homebuilders__reviews__reviews_tags,design
00000530___Gemini Homebuilders__reviews__reviews_tags,deposit
00000531___Gemini Homebuilders__reviews__reviews_tags,quality
00000532___Gemini Homebuilders__reviews__reviews_tags,sale
00000533___Gemini Homebuilders__reviews__reviews_tags,business
00000534___Gemini Homebuilders__reviews__reviews_tags,families
00000535___Gemini Homebuilders__reviews__reviews_data__review_id,ChdDSUhNMG9nS0VJQ0FnSUNwMEt5c2hRRRAB
00000536___Gemini Homebuilders__reviews__reviews_data__review_pagination_id,CAESBkVnSUlBUQ==
00000537___Gemini Homebuilders__reviews__reviews_data__author_link,https://www.google.com/maps/contrib/111809699511106145670?hl=en-US
00000538___Gemini Homebuilders__reviews__reviews_data__author_title,christian bautista
00000539___Gemini Homebuilders__reviews__reviews_data__author_id,111809699511106145670
00000540___Gemini Homebuilders__reviews__reviews_data__author_image,https://lh3.googleusercontent.com/a/ACg8ocKfk_vsZGDv8b1JeTkRM87_wVinJPUFWYXWbtwCv4QT=s120-c-rp-mo-br100
00000541___Gemini Homebuilders__reviews__reviews_data__review_text,"We love our new home in Inverhaugh, the team at Gemini have been a pleasure to work with. The quality, service and attention to detail is outstanding."
00000542___Gemini Homebuilders__reviews__reviews_data__review_link,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNwMEt5c2hRRRAB!2m1!1s0x0:0x929da85c42c6ba94!3m1!1s2@1:CIHM0ogKEICAgICp0KyshQE%7CCgsIz_-GpgYQwLizQw%7C?hl=en-US
00000543___Gemini Homebuilders__reviews__reviews_data__review_datetime_utc,07/27/2023 00:52:31
00000544___Gemini Homebuilders__reviews__reviews_data__review_id,ChdDSUhNMG9nS0VJQ0FnSUNPMEl2MTFnRRAB
00000545___Gemini Homebuilders__reviews__reviews_data__review_pagination_id,CAESBkVnSUlBZw==
00000546___Gemini Homebuilders__reviews__reviews_data__author_link,https://www.google.com/maps/contrib/102484359824410469057?hl=en-US
00000547___Gemini Homebuilders__reviews__reviews_data__author_title,David Stott
00000548___Gemini Homebuilders__reviews__reviews_data__author_id,102484359824410469057
00000549___Gemini Homebuilders__reviews__reviews_data__author_image,https://lh3.googleusercontent.com/a/ACg8ocIDa-DMkHWOFMPNsEGTFzCA7b2998He3dGucNj6HorX1A=s120-c-rp-mo-br100
00000550___Gemini Homebuilders__reviews__reviews_data__review_text,"My wife and I selected Gemini Homes (in Inverhaugh) as the design spec was exactly what we were looking for - luxury finish options in quality constructed bungalows with comfortably-sized property in a rural-but-accessible location.

The complete experience was excellent.  Monica was gracious and patient with our questions in the sale process. On the design side, we were limited only by our imagination, and Stacy and team were enthusiastic about working with our ideas.  Energy independence was important to us, and we had no issues bringing in a supplier for solar generation and storage. Brad was highly accommodating and responsive to email and helped with the numerous questions we had.

The home was completed exactly on schedule, and the construction and finishing quality is superb. I would highly recommend Gemini Homes and most definitely work with them again."
00000551___Gemini Homebuilders__reviews__reviews_data__review_link,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNPMEl2MTFnRRAB!2m1!1s0x0:0x929da85c42c6ba94!3m1!1s2@1:CIHM0ogKEICAgICO0Iv11gE%7CCgsIxebSlAYQoLrfBw%7C?hl=en-US
00000552___Gemini Homebuilders__reviews__reviews_data__review_datetime_utc,05/30/2022 12:06:29
00000553___Gemini Homebuilders__reviews__reviews_data__review_id,ChZDSUhNMG9nS0VJQ0FnSUNSbDVHWVBBEAE
00000554___Gemini Homebuilders__reviews__reviews_data__review_pagination_id,CAESBkVnSUlBdw==
00000555___Gemini Homebuilders__reviews__reviews_data__author_link,https://www.google.com/maps/contrib/109413805406191727600?hl=en-US
00000556___Gemini Homebuilders__reviews__reviews_data__author_title,Vanja G
00000557___Gemini Homebuilders__reviews__reviews_data__author_id,109413805406191727600
00000558___Gemini Homebuilders__reviews__reviews_data__author_image,https://lh3.googleusercontent.com/a/ACg8ocJ5Vnj5NRiA4H7bVdSe4PkikowiMeo8n9dhNRUpz6Db=s120-c-rp-mo-br100
00000559___Gemini Homebuilders__reviews__reviews_data__review_text,"We recently purchased a townhome with Gemini , our experience has been great. The team is a pleasure to work with, knowledgeable, responsive and always helpful. We are in love with our townhome - great quality and design! Thanks Gemini!"
00000560___Gemini Homebuilders__reviews__reviews_data__review_link,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNSbDVHWVBBEAE!2m1!1s0x0:0x929da85c42c6ba94!3m1!1s2@1:CIHM0ogKEICAgICRl5GYPA%7CCgsIx7DboQYQwNvPGg%7C?hl=en-US
00000561___Gemini Homebuilders__reviews__reviews_data__review_datetime_utc,04/12/2023 16:11:51
00000562___Gemini Homebuilders__reviews__cid,10564785415091829396
00000563___Gemini Homebuilders__reviews__reviews_link,https://search.google.com/local/reviews?placeid=ChIJoQanqtiPK4gRlLrGQlyonZI&authuser=0&hl=en&gl=US
00000564___Gemini Homebuilders__reviews__reviews_id,-7881958658617722220
00000565___Gemini Homebuilders__reviews__photo,https://lh5.googleusercontent.com/p/AF1QipPjyRlt6wrMofNnnPQA0xOy_QoWlnPcO8uepz6g=w800-h500-k-no
00000566___Gemini Homebuilders__reviews__street_view,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uEmBUhjF-u6MNOrv3vBUeg&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=65.4769&pitch=0&thumbfov=100
00000567___Gemini Homebuilders__reviews__working_hours_old_format,Monday:8:30AM-5PM|Tuesday:8:30AM-5PM|Wednesday:8:30AM-5PM|Thursday:8:30AM-5PM|Friday:Closed|Saturday:Closed|Sunday:Closed
00000568___Gemini Homebuilders__reviews__working_hours__Monday,8:30AM-5PM
00000569___Gemini Homebuilders__reviews__working_hours__Tuesday,8:30AM-5PM
00000570___Gemini Homebuilders__reviews__working_hours__Wednesday,8:30AM-5PM
00000571___Gemini Homebuilders__reviews__working_hours__Thursday,8:30AM-5PM
00000572___Gemini Homebuilders__reviews__working_hours__Friday,Closed
00000573___Gemini Homebuilders__reviews__working_hours__Saturday,Closed
00000574___Gemini Homebuilders__reviews__working_hours__Sunday,Closed
00000575___Gemini Homebuilders__reviews__business_status,OPERATIONAL
00000576___Gemini Homebuilders__reviews__owner_id,110354025896500928137
00000577___Gemini Homebuilders__reviews__owner_title,Gemini Homebuilders
00000578___Gemini Homebuilders__reviews__owner_link,https://www.google.com/maps/contrib/110354025896500928137
00000579___Gemini Homebuilders__reviews__location_link,"https://www.google.com/maps/place/Gemini+Homebuilders/@43.4934188,-80.2188065,14z/data=!4m8!1m2!2m1!1sGemini+Homebuilders!3m4!1s0x882b8fd8aaa706a1:0x929da85c42c6ba94!8m2!3d43.4934188!4d-80.2188065"
00000580___Great Gulf__place_id,ChIJk-aAJHXT1IkR162Fn2PZ_Xo
00000581___Great Gulf__reviews__query,ChIJk-aAJHXT1IkR162Fn2PZ_Xo
00000582___Great Gulf__reviews__name,Great Gulf
00000583___Great Gulf__reviews__place_id,ChIJk-aAJHXT1IkR162Fn2PZ_Xo
00000584___Great Gulf__reviews__google_id,0x89d4d3752480e693:0x7afdd9639f85add7
00000585___Great Gulf__reviews__full_address,"351 King St E Suite 1300, Toronto, ON M5A 0L6, Canada"
00000586___Great Gulf__reviews__borough,Old Toronto
00000587___Great Gulf__reviews__street,351 King St E Suite 1300
00000588___Great Gulf__reviews__postal_code,M5A 0L6
00000589___Great Gulf__reviews__country_code,CA
00000590___Great Gulf__reviews__country,Canada
00000591___Great Gulf__reviews__city,Toronto
00000592___Great Gulf__reviews__state,Ontario
00000593___Great Gulf__reviews__plus_code,87M2MJ2P+J4
00000594___Great Gulf__reviews__time_zone,America/Toronto
00000595___Great Gulf__reviews__site,http://greatgulfhomes.com/
00000596___Great Gulf__reviews__phone,+1 416-449-1340
00000597___Great Gulf__reviews__type,Real estate agency
00000598___Great Gulf__reviews__logo,https://lh6.googleusercontent.com/-oJ-Rey6-r1U/AAAAAAAAAAI/AAAAAAAAAAA/G7jLbyM_bnA/s44-p-k-no-ns-nd/photo.jpg
00000599___Great Gulf__reviews__category,Real estate agency
00000600___Great Gulf__reviews__subtypes,"Real estate agency, Home builder"
00000601___Great Gulf__reviews__reviews_tags,home
00000602___Great Gulf__reviews__reviews_tags,quality
00000603___Great Gulf__reviews__reviews_data__review_id,ChdDSUhNMG9nS0VJQ0FnSURGMEsyRDh3RRAB
00000604___Great Gulf__reviews__reviews_data__review_pagination_id,CAESBkVnSUlBUQ==
00000605___Great Gulf__reviews__reviews_data__author_link,https://www.google.com/maps/contrib/117298235820681483641?hl=en-US
00000606___Great Gulf__reviews__reviews_data__author_title,Ankita Zaveri
00000607___Great Gulf__reviews__reviews_data__author_id,117298235820681483641
00000608___Great Gulf__reviews__reviews_data__author_image,https://lh3.googleusercontent.com/a/ACg8ocJscdGVt0UKFYDKrHYhNnAMzpRt66oEcs0yxKmUNps9_g=s120-c-rp-mo-ba2-br100
00000609___Great Gulf__reviews__reviews_data__review_text,"I had one of the best experiences with Great Gulf. I consider myself lucky to have found them for my first home. Their service was nothing short of excellent. They took the time to explain every aspect of the process, making the entire journey smooth and transparent. Any concerns or questions were promptly answered. Any repairs required were also promptly done. - Shout out to Nick, Rhonda & Greg, Thank You so much for a wonderful experience!

The workmanship of the home they delivered is truly remarkable. From the foundation to the finishing touches, it's evident that Great Gulf is committed to the highest standards of quality and craftsmanship."
00000610___Great Gulf__reviews__reviews_data__review_link,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURGMEsyRDh3RRAB!2m1!1s0x0:0x7afdd9639f85add7!3m1!1s2@1:CIHM0ogKEICAgIDF0K2D8wE%7CCgwIuquWqgYQwJ7izwE%7C?hl=en-US
00000611___Great Gulf__reviews__reviews_data__review_datetime_utc,11/04/2023 00:52:10
00000612___Great Gulf__reviews__reviews_data__review_id,ChdDSUhNMG9nS0VJQ0FnSUQ1a2ZPeXJnRRAB
00000613___Great Gulf__reviews__reviews_data__review_pagination_id,CAESBkVnSUlBZw==
00000614___Great Gulf__reviews__reviews_data__author_link,https://www.google.com/maps/contrib/103832697791255324193?hl=en-US
00000615___Great Gulf__reviews__reviews_data__author_title,Lakshan Sri
00000616___Great Gulf__reviews__reviews_data__author_id,103832697791255324193
00000617___Great Gulf__reviews__reviews_data__author_image,https://lh3.googleusercontent.com/a/ACg8ocIBawkn2YC3XnYx1T_2x_l0ZmAWxq7-O8AN8v0UzDOg=s120-c-rp-mo-br100
00000618___Great Gulf__reviews__reviews_data__review_text,Amazing homes. Great Builder with thought out designs and floorplans. Customer service was amazing as well!
00000619___Great Gulf__reviews__reviews_data__review_link,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQ1a2ZPeXJnRRAB!2m1!1s0x0:0x7afdd9639f85add7!3m1!1s2@1:CIHM0ogKEICAgID5kfOyrgE%7CCgsIt9DlqQYQ8OW-fg%7C?hl=en-US
00000620___Great Gulf__reviews__reviews_data__review_datetime_utc,10/25/2023 19:10:47
00000621___Great Gulf__reviews__reviews_data__review_id,ChdDSUhNMG9nS0VJQ0FnSURlc3FUUnB3RRAB
00000622___Great Gulf__reviews__reviews_data__review_pagination_id,CAESBkVnSUlBdw==
00000623___Great Gulf__reviews__reviews_data__author_link,https://www.google.com/maps/contrib/106528408845889661377?hl=en-US
00000624___Great Gulf__reviews__reviews_data__author_title,Jesse Schulman
00000625___Great Gulf__reviews__reviews_data__author_id,106528408845889661377
00000626___Great Gulf__reviews__reviews_data__author_image,https://lh3.googleusercontent.com/a-/ALV-UjVhPy3wD9KroK-zGLEhAFoEXkdlI1ygsU3dL96dr19Hjl4=s120-c-rp-mo-br100
00000627___Great Gulf__reviews__reviews_data__review_text,"Overall, our experience with great gulf was positive. We love our house and customer service has been very responsive to all our questions and concerns since moving into the home. The one feedback I would have was when upgrading to putting a conduit behind our TV to the side of the TV we were not informed or shown the pecs so we were not informed it would run to the basement which results in all TV wires having to run to the basement. Other than this, we have had a very pleasant experience and great gulf was a pleasure to work with to build our home."
00000628___Great Gulf__reviews__reviews_data__review_link,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURlc3FUUnB3RRAB!2m1!1s0x0:0x7afdd9639f85add7!3m1!1s2@1:CIHM0ogKEICAgIDesqTRpwE%7CCgwIu6D8mQYQyJrNvAI%7C?hl=en-US
00000629___Great Gulf__reviews__reviews_data__review_datetime_utc,10/06/2022 17:28:27
00000630___Great Gulf__reviews__cid,8862478663636331991
00000631___Great Gulf__reviews__reviews_link,https://search.google.com/local/reviews?placeid=ChIJk-aAJHXT1IkR162Fn2PZ_Xo&authuser=0&hl=en&gl=US
00000632___Great Gulf__reviews__reviews_id,8862478663636331991
00000633___Great Gulf__reviews__photo,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PGa9h-m0-18FNVrMltcetg&cb_client=search.gws-prod.gps&w=800&h=500&yaw=242.15207&pitch=0&thumbfov=100
00000634___Great Gulf__reviews__street_view,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PGa9h-m0-18FNVrMltcetg&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=242.15207&pitch=0&thumbfov=100
00000635___Great Gulf__reviews__working_hours_old_format,Monday:9AM-5PM|Tuesday:9AM-5PM|Wednesday:9AM-5PM|Thursday:9AM-5PM|Friday:9AM-5PM|Saturday:Closed|Sunday:Closed
00000636___Great Gulf__reviews__working_hours__Monday,9AM-5PM
00000637___Great Gulf__reviews__working_hours__Tuesday,9AM-5PM
00000638___Great Gulf__reviews__working_hours__Wednesday,9AM-5PM
00000639___Great Gulf__reviews__working_hours__Thursday,9AM-5PM
00000640___Great Gulf__reviews__working_hours__Friday,9AM-5PM
00000641___Great Gulf__reviews__working_hours__Saturday,Closed
00000642___Great Gulf__reviews__working_hours__Sunday,Closed
00000643___Great Gulf__reviews__business_status,OPERATIONAL
00000644___Great Gulf__reviews__owner_id,109337924485313392185
00000645___Great Gulf__reviews__owner_title,Great Gulf
00000646___Great Gulf__reviews__owner_link,https://www.google.com/maps/contrib/109337924485313392185
00000647___Great Gulf__reviews__location_link,"https://www.google.com/maps/place/Great+Gulf/@43.6515117,-79.3646843,14z/data=!4m8!1m2!2m1!1sGreat+Gulf!3m4!1s0x89d4d3752480e693:0x7afdd9639f85add7!8m2!3d43.6515117!4d-79.3646843"
00000648___Greenpark Homes__place_id,ChIJ383bv6coK4gRR9vQBgnznpw
00000649___Greenpark Homes__reviews__query,ChIJ383bv6coK4gRR9vQBgnznpw
00000650___Greenpark Homes__reviews__name,Greenpark Homes
00000651___Greenpark Homes__reviews__place_id,ChIJ383bv6coK4gRR9vQBgnznpw
00000652___Greenpark Homes__reviews__google_id,0x882b28a7bfdbcddf:0x9c9ef30906d0db47
00000653___Greenpark Homes__reviews__full_address,"100 Canada Dr, Woodbridge, ON L4H 0E6, Canada"
00000654___Greenpark Homes__reviews__borough,Woodbridge
00000655___Greenpark Homes__reviews__street,100 Canada Dr
00000656___Greenpark Homes__reviews__postal_code,L4H 0E6
00000657___Greenpark Homes__reviews__country_code,CA
00000658___Greenpark Homes__reviews__country,Canada
00000659___Greenpark Homes__reviews__city,Woodbridge
00000660___Greenpark Homes__reviews__state,Ontario
